Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Residência em 31/07/2005, UF, município ou país estrangeiro;Residência em 31/07/2005, UF, município ou país estrangeiro (código);Residência em 31/07/2005, UF, município ou país estrangeiro (ordem);Idade calculada, anos, classe;Idade calculada, anos, classe (código);Idade calculada, anos, classe (ordem);Sexo;Sexo (código);Sexo (ordem);Frequência;Observações
9235;Município (2010);4106209;CONTENDA;13;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9235;Município (2010);4106209;CONTENDA;13;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;1917;94
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;1974;99
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;1991;103
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;2201;107
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;1469;71
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;1359;65
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;1788;86
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Feminino;2;2;2006;95
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;5431;276
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;5543;263
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;4467;213
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;5134;247
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;4386;205
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;4754;226
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;2973;143
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;3365;164
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;2200;109
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;1953;93
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Masculino;1;1;2000;101
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;2081;102
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;1743;83
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Feminino;2;2;1128;55
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Masculino;1;1;833;40
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Feminino;2;2;905;44
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Masculino;1;1;485;23
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Feminino;2;2;681;29
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Masculino;1;1;441;21
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Feminino;2;2;358;19
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Masculino;1;1;398;18
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Feminino;2;2;410;21
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Feminino;2;2;356;17
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 80 a 84 anos;18;18;Masculino;1;1;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 80 a 84 anos;18;18;Feminino;2;2;464;23
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 85 a 89 anos;19;19;Masculino;1;1;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 85 a 89 anos;19;19;Feminino;2;2;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 90 a 94 anos;20;20;Masculino;1;1;X;X
9235;Município (2010);4106902;CURITIBA;14;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 95 a 99 anos;21;21;Feminino;2;2;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;171;18
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;121;12
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;82;10
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;55;7
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;47;6
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;104;15
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;107;11
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;114;12
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;115;11
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;102;11
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;86;8
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;77;8
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;111;13
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;96;10
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;62;6
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;62;7
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 80 a 84 anos;18;18;Masculino;1;1;X;X
9235;Município (2010);4107652;FAZENDA RIO GRANDE;15;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 85 a 89 anos;19;19;Masculino;1;1;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9235;Município (2010);4111258;ITAPERUÇU;16;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;59;6
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9235;Município (2010);4113205;LAPA;17;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9235;Município (2010);4114302;MANDIRITUBA;18;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;148;16
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;244;23
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;219;17
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;135;15
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;72;8
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;128;12
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Feminino;2;2;93;8
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;387;35
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;229;24
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Masculino;1;1;260;25
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 25 a 29 anos;7;7;Feminino;2;2;264;25
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Masculino;1;1;197;17
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 30 a 34 anos;8;8;Feminino;2;2;300;32
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Masculino;1;1;151;15
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 35 a 39 anos;9;9;Feminino;2;2;201;17
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Masculino;1;1;142;12
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 40 a 44 anos;10;10;Feminino;2;2;126;11
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Masculino;1;1;107;7
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 45 a 49 anos;11;11;Feminino;2;2;106;8
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Masculino;1;1;98;9
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Masculino;1;1;65;6
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 80 a 84 anos;18;18;Feminino;2;2;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 90 a 94 anos;20;20;Feminino;2;2;X;X
9235;Município (2010);4119152;PINHAIS;19;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 95 a 99 anos;21;21;Feminino;2;2;X;X
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Masculino;1;1;275;26
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 5 a 9 anos;2;2;Feminino;2;2;165;15
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Masculino;1;1;134;13
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 10 a 14 anos;3;3;Feminino;2;2;176;16
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Masculino;1;1;71;8
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 15 a 17 anos;4;4;Feminino;2;2;69;6
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Masculino;1;1;99;10
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Masculino;1;1;178;16
9235;Município (2010);4119509;PIRAQUARA;20;2010;8030;31/07/2010;Unidade da Federação / Município;1;1;De 20 a 24 anos;6;6;Feminino;2;2;313;28
